20,40006.0626759913,-0.318884578946175
20.952,39699.6331184446,-0.326345252256256
21.95,39378.4412938873,-0.333895435506477
22.995,39038.4287206428,-0.341865004328555
24.09,38716.6808461026,-0.34997667390372
25.237,38410.7921516875,-0.358658550225534
26.439,38084.1174565739,-0.367508342001775
27.698,37794.3863316234,-0.375724092426615
29.017,37442.0888333439,-0.385125891205434
30.398,37107.3058824026,-0.394570690250106
31.846,36777.7062493372,-0.404242585374377
33.362,36429.7236134567,-0.413713337322002
34.951,36042.9879121534,-0.423789207136272
36.615,35627.7304710146,-0.433662478970684
38.358,35215.6469882627,-0.44493469576817
40.185,34800.6267250327,-0.45525772293799
42.098,34373.2147548321,-0.465960351915928
44.103,34013.7917400891,-0.479658015848901
46.203,33565.3691137956,-0.488862360110222
48.403,32951.1653514695,-0.498188433871259
50.707,32841.2640176368,-0.506880913830762
53.122,32212.7417397341,-0.520284271946858
55.651,31765.6076998461,-0.536933961563777
58.301,31263.8218173212,-0.5468345050617
61.077,30914.6379147023,-0.560820805215682
63.985,30380.9540569624,-0.574700352208432
67.032,29894.9361361295,-0.58666340155213
70.224,29397.0769240049,-0.599247297486251
73.568,28922.6990401031,-0.613367276214739
77.071,28394.0533514388,-0.624146973284573
80.74,27892.2011368324,-0.638292715361479
84.585,27401.866750675,-0.651180372028119
88.612,26861.9553310352,-0.664139231455195
92.832,26360.5627900447,-0.677545997895212
97.252,25835.4155089656,-0.691268618770191
101.883,25298.1908866748,-0.702189758833505
106.734,24786.3348230309,-0.716826732752414
111.816,24267.8535705235,-0.729964694492359
117.14,23732.952906897,-0.742872087958397
122.718,23214.6849019188,-0.755847975290413
128.561,22679.1686932525,-0.768937756800608
134.683,22168.9818979672,-0.781776263205144
141.096,21643.8867639518,-0.794964204806838
147.814,21123.581771266,-0.807751076637756
154.853,20587.1951810331,-0.819802441062519
162.226,20084.0992698895,-0.832587069092923
169.951,19582.5720303021,-0.844484271793173
178.043,19065.3637202728,-0.856914172345614
186.521,18565.9819319622,-0.869411564127774
195.402,18074.0271363163,-0.88142162613872
204.706,17576.2871580836,-0.893065796134485
214.453,17098.3154028923,-0.904944400257135
224.665,16615.3397731012,-0.916565118033106
235.362,16146.6760355376,-0.927901004139612
246.569,15684.3299725548,-0.939431502944014
258.31,15228.2250794498,-0.950924710266655
270.61,14776.6147724539,-0.961783677814166
283.495,14342.0511126953,-0.972930813006528
296.994,13907.1492299178,-0.983680920354183
311.135,13513.3317732033,-0.998056753736666
325.95,13095.6768588945,-1.00858888941946
341.471,12686.5738810002,-1.01926980290956
357.73,12289.3226543291,-1.02923868831958
374.763,11895.5186227903,-1.03952877114379
392.608,11516.1869897704,-1.04946467398797
411.302,11141.1091567533,-1.05924969545939
430.887,10779.3643473003,-1.06885836572749
451.404,10418.4154324306,-1.07831934642697
472.898,10072.4833282238,-1.08779453398434
495.415,9733.86348498042,-1.09666232436374
519.005,9403.44938044563,-1.10559247032801
543.718,9081.26415761652,-1.11406144349731
569.607,8768.60937916815,-1.12287202745063
596.729,8463.00707384581,-1.1312197826802
625.143,8167.32575101834,-1.13939092915172
654.91,7878.89684177705,-1.14737808509498
686.094,7598.56742217392,-1.15500130157498
718.763,7326.24237956733,-1.16260071946826
752.987,7062.66602923062,-1.17000832148664
788.841,6806.67172927082,-1.17703455000447
826.402,6559.0271691398,-1.18393527335903
865.752,6318.82016088572,-1.19080208014008
906.976,6085.73477681666,-1.19724139287849
950.162,5860.47555907099,-1.20356013994547
995.405,5641.73472528659,-1.20971547970293
1042.802,5430.68491555523,-1.21567376727233
1092.455,5226.66015314236,-1.22138379717453
1144.474,5029.44341197024,-1.2268895907766
1198.969,4838.5867882362,-1.23218710956694
1256.058,4654.6416383604,-1.23723419489437
1315.866,4476.58195365923,-1.24221575129162
1378.522,4304.64833595448,-1.24688494968425
1444.162,4138.76292517382,-1.25129709716295
1512.927,3978.97238182486,-1.25560055376603
1584.966,3824.66482145461,-1.25968860953688
1660.435,3676.04616664092,-1.26355926049703
1739.498,3532.67094260983,-1.26721884636758
1822.326,3394.62193952336,-1.2706330562108
1909.097,3261.62862105228,-1.27386294554226
2000,3133.42838154048,-1.27690616927215
